,lat,lon,EVI2_Onset_Greenness_Maximum_1_temp_r
956,44.9513,7.6362,0.6523984183091214
678,50.836389,19.130111,0.6540351017975502
725,49.02134,1.148319,0.654054367062167
607,29.2956,117.2461,0.6543554715187757
660,36.1851,120.3905,0.6555247838382205
865,50.978292,10.317236,0.655585883026086
390,39.9136,116.184,0.6565853769540042
791,56.00833511,21.88694763,0.6567592301880393
1209,50.912475,15.31219,0.6568511465367375
587,31.9996,118.7356,0.6573952231002167
251,46.7975,130.3258,0.6581813780781425
1410,29.68639,-95.29472,0.66091847245324
160,35.9019,114.17,0.66098675220903
97,35.2375,115.4747,0.6623579925041526
538,28.2675,109.6958,0.6657461862033985
246,33.9477,116.7856,0.6659118980861004
288,30.2692,120.1903,0.66733944959918
809,45.83611,8.80417,0.6673609627109393
1068,47.145014,23.877389,0.6696398089828562
954,67.878588,21.062962,0.6723881849093394
463,31.909,120.237,0.6740011414682682
1030,50.5976,-3.71651,0.6751766850543508
375,43.8772,125.3716,0.6764675539107228
1405,43.577602,-116.178154,0.6790103076235711
737,49.233464,6.987601,0.6793063328612902
1390,38.65643,-90.19835,0.6803355404628554
721,45.916943,6.135556,0.6809771898108654
766,45.848333,11.569167,0.6851097580003568
634,36.6428,101.748,0.6858924545307302
77,40.7677,120.8695,0.6877356665266595
1214,45.297325,27.949461,0.6888725301028357
432,29.7228,106.6263,0.689557427632109
1022,50.775482,3.12568,0.6912978797792219
250,50.2524,127.4833,0.6921653784389437
986,46.802376,4.417486,0.6936660989393637
396,39.6506,118.1705,0.695158702336134
606,27.3033,111.5239,0.6960338681571948
856,42.680558,23.296786,0.697321471497427
1434,43.68578,-74.98538,0.6997634444804909
171,35.5307,106.7021,0.700134816222039
589,41.0385,113.1076,0.7026537892640478
823,45.1763,7.7116,0.705494835006325
1189,46.1625,12.360833,0.7082555048584328
1080,50.970024,9.80026,0.7084831476371326
1195,50.0075,20.259167,0.709396089257891
342,32.1065,118.8086,0.7096357612820426
1043,45.411864,28.005967,0.7127128765609837
497,28.2597,112.9792,0.7132738433813428
709,52.407578,20.955928,0.7137782014846745
1044,53.064262,14.285139,0.7194076638331677
560,34.343,106.0055,0.7262922419878065
154,32.8605,115.8554,0.7263361837332247
509,27.3125,105.2864,0.7285299544201499
702,60.37288,11.07407,0.7297005735004272
568,38.8959,115.5213,0.7330942711030272
472,35.176,113.2467,0.7340752882786941
547,44.5782,129.6115,0.7342927421265972
475,29.3867,117.3102,0.7347878631188209
1104,51.75816,10.61248,0.7354299270221774
1051,46.2311,6.07417,0.7358204623286079
863,52.602056,11.850274,0.736299250983087
842,47.091111,17.901122,0.736826389528786
671,45.499167,12.262222,0.7379414367915935
1185,51.536893,7.457409,0.7388854400885506
825,48.04944444,14.44277778,0.7402683110293387
216,41.7325,125.9446,0.7405190869513623
745,40.41666666,-0.24916666,0.7412464278877824
1226,46.586918,0.358583,0.7423829180012783
471,29.7091,106.4522,0.7424158742316898
593,33.3663,120.1544,0.7445184137825763
655,30.5767,104.0594,0.7493110011202997
830,48.733256,19.115268,0.7506501587650749
309,36.0658,120.4134,0.7506543799901921
213,43.1713,124.4002,0.7520727730409356
168,37.9956,106.1856,0.7539301015672708
676,49.224167,4.020556,0.7555695415152173
852,42.432356,25.637389,0.7565219592044534
951,47.4387,8.57012,0.7580615983345413
940,48.248993,16.357079,0.7599552545091834
431,29.8253,106.4213,0.7641930100085697
200,30.6145,116.9896,0.7684125103022883
351,32.4639,119.888,0.7688297778024781
559,29.7046,115.9584,0.7713573421596357
1160,42.36831811,1.776783258,0.7722552778017647
325,33.5981,119.036,0.7730934715810844
1295,41.6175,-87.199165,0.7756702743250027
337,31.3097,120.669,0.7760186852655356
1329,32.726658,-103.12292,0.7761386775371387
1085,46.541047,24.559642,0.7771452449808272
1150,51.799722,16.3175,0.7772115398665134
936,50.85780611,4.288706017,0.7806535472434208
511,26.8919,112.6006,0.7835328944874542
402,29.4906,106.6349,0.785883766635187
1061,50.048397,10.232076,0.7860616833755645
446,27.6434,113.8385,0.787052787961849
504,26.4364,111.5992,0.7874238810799644
229,35.0147,110.9956,0.7880829597911129
972,46.934128,26.38925,0.7904927561748988
875,40.641111,-8.100556,0.7937336132669772
1038,45.696736,27.211622,0.7951486791949978
1027,49.90167,2.304597,0.7978433383448847
467,29.334,120.04,0.8008639870506115
601,27.0803,114.9754,0.8026400107375486
920,49.869422,9.171544,0.8053526029105367
1041,51.462734,13.526796,0.8057343655788475
898,47.737415,7.309075,0.8059530856227504
575,30.4576,106.6303,0.8106353759141189
1176,44.825,11.649722,0.8149031723952478
522,36.1758,117.1089,0.8158560197901712
768,50.429014,21.277367,0.8185306913714858
668,26.5161,106.694,0.8192390632299787
708,43.09625,-0.040497,0.8215579138711795
1417,41.705227,-76.512726,0.8219745167522928
1428,30.260279,-81.45361,0.8222042148024248
407,31.4741,104.7778,0.822851932730775
1012,46.137222,9.385,0.8240421598845776
635,23.691,113.0426,0.8302708122733364
1063,48.326013,10.903051,0.8322349547905873
0,39.8784,116.3621,0.8352315724555923
1191,48.445553,0.110833,0.837508517871582
927,54.88361,-1.406878,0.8417674787833782
1164,43.675114,4.62921,0.8424763443404404
921,48.773072,8.220214,0.8433225394128117
716,49.94498825,17.90953064,0.8444479477371786
909,49.41123199,14.67638874,0.8448711759248877
1156,43.40444,-3.84194,0.846117246504712
841,47.557222,18.420836,0.8482989636103314
1448,34.264915,-88.76622,0.8489139156506572
418,28.2642,117.0564,0.849734867094891
1049,50.877923,12.0749,0.8499869764681816
613,30.7525,120.7846,0.8516670952978485
1230,49.28222,4.051111,0.8522558960618678
450,37.197,122.038,0.8532601846270959
583,41.7347,123.2444,0.8536082324308232
94,35.0888,118.3956,0.8548625805545778
1062,51.321364,12.032141,0.8560163073352439
788,47.541944,19.146122,0.8567741819043635
603,32.4535,105.8945,0.8609223727444931
1053,50.125332,8.746343,0.8648313614941874
1143,52.411563,-1.560228,0.865810746806697
787,49.50504,5.97694,0.8706871424232898
810,47.4885583,12.066633,0.8712542145456005
800,45.655,10.20083,0.8729381568221178
62,30.7236,103.9728,0.8743551474606748
1145,50.42864609,14.91385937,0.8752213958294833
316,31.7964,117.3027,0.8790880514712477
117,36.4372,115.9848,0.8798667836898176
554,22.5545,114.1063,0.8819892619543506
996,49.32273,11.02792,0.8825836925943029
567,26.0746,119.317,0.8840400772107551
1129,51.49633,-0.460861,0.884167529603475
579,30.0003,120.5483,0.886343030963889
1157,47.594913,7.568175,0.8890919549885027
1048,43.5589,-5.9275,0.8927771497731551
924,49.544078,8.465281,0.8979090304623865
657,29.8279,106.3787,0.8989676040323801
658,29.4875,106.4782,0.8992655623077959
949,50.81487387,3.322494319,0.9003138651864601
1152,50.349608,18.236575,0.9037668755661754
1092,48.19223,14.51954,0.9110354829989408
872,50.654066,10.769534,0.9176183113849448
1146,49.514959,8.402331,0.9201457862403896
1163,45.5476,9.16698,0.9202211967167712
1135,52.22174,-2.736665,0.921411724944524
1236,42.44,-2.239,0.923343213016239
479,27.7019,106.9242,0.92532695292391
1171,43.5166,-5.6707,0.9274654557207908
1114,51.45258,0.070766,0.927724943885046
790,46.835,14.84361111,0.9303305408622482
1213,50.676856,17.950278,0.934587942120664
1033,45.038333,9.669167,0.9378463510522888
1232,49.15167,-0.352778,0.9422361101069214
846,47.105278,17.556667,0.942259677692979
861,46.765425,23.550258,0.9433688256969698
693,43.30277777,-1.98444444,0.9434589568249108
1018,45.000278,9.009444,0.9466597087049742
336,31.2472,120.561,0.9476645514630636
505,27.5721,109.5981,0.9533133526377606
666,26.5424,106.674,0.9692947532597052
659,36.0855,111.5018,0.9713118106874352
664,34.6692,112.3628,0.9786581539029676
1019,52.437165,-1.829999,0.9811460692752172
1200,43.89555,25.956575,0.9844947214807008
1456,31.954287,-84.08101,0.9921845584463443
626,34.3497,107.2058,0.997800649920558
1218,51.028931,7.004976,0.9988373986492124
