,lat,lon,Date_Mid_Greenup_Phase_1_temp_r
1077,43.21291,-3.1344,-0.2278916451843791
494,25.7759,113.0348,-0.2277736452585787
386,40.217,116.2296,-0.2273567653977656
366,45.7667,126.635,-0.22731842608271
793,47.06701111,15.49368889,-0.2273179952223168
573,30.4663,106.6271,-0.2265791166818373
587,31.9996,118.7356,-0.2259729940576925
847,41.97833,21.47,-0.2250120694519545
672,52.420319,16.877289,-0.2236681543986241
138,30.2313,115.0601,-0.2236206514642351
974,49.841221,7.866222,-0.2230328629961458
603,32.4535,105.8945,-0.2228802919497383
880,45.0028,7.8375,-0.2214710877328183
63,41.1196,123.044,-0.2195357564817094
97,35.2375,115.4747,-0.2192591216435885
985,49.351124,8.423,-0.219202304678065
1015,48.17278,6.452811,-0.2161740540369697
622,39.2474,117.7918,-0.2161071914508942
649,28.793,104.6055,-0.2146611144336115
450,37.197,122.038,-0.2139567769009066
96,35.2464,115.4208,-0.2128615254365593
487,46.098,85.6979,-0.2124748459442684
449,31.155,120.636,-0.2107712061732893
1011,43.91611,11.00694,-0.2099569352151692
977,45.154075,26.818619,-0.2098992360806808
1044,53.064262,14.285139,-0.2069230060632776
404,24.8886,102.8204,-0.2065728854285638
1215,53.694628,19.968892,-0.2065459409799657
568,38.8959,115.5213,-0.2055881519431687
489,36.881,118.746,-0.2053187923811424
1013,49.276386,2.482167,-0.2031988882251982
1117,51.0612777,3.77526239,-0.2031566478594172
1160,42.36831811,1.776783258,-0.2025362616312866
1096,51.838221,5.856938,-0.2023038903284417
982,50.892377,14.822846,-0.2021015644412138
330,31.6219,120.275,-0.2019755465994302
145,32.0564,112.1392,-0.2018093378350985
697,49.66958237,12.6778841,-0.1997802658660641
241,32.9427,117.3605,-0.1997613097991465
769,41.47676936,2.088977264,-0.1989358772733634
766,45.848333,11.569167,-0.1980785692415869
993,47.62,6.157611,-0.1970163656690924
403,27.1312,114.99,-0.1961924252061283
564,29.8566,114.2936,-0.1950378065524978
742,45.871406,22.908594,-0.1945775142539215
599,32.3153,118.3093,-0.1918946139336248
113,35.4216,119.523,-0.1898922206162232
1330,40.92458,-75.06782,-0.1892480097188383
356,41.8411,123.5903,-0.1885403838516899
66,39.8129,110.0023,-0.187469271546355
500,30.2798,109.4707,-0.1870245948676186
1351,29.733727,-95.25759,-0.1856551079878378
718,41.096667,-8.555833,-0.1831832579469286
1345,41.97639,-72.388054,-0.1831546700793103
1155,43.26444,-4.06278,-0.1816769926739706
155,31.737,116.5079,-0.1812781985387338
359,41.7406,123.505,-0.1806996518229237
1369,43.176674,-85.41661,-0.1803910626924879
59,30.8023,106.0789,-0.1772453112535742
757,43.15333,-4.25306,-0.1771148451464489
1056,43.1788,-6.5527,-0.1770148789476013
1141,49.672507,9.001981,-0.1768258828758109
1076,47.3868,8.53981,-0.1764010741122625
1281,35.76541,-82.264946,-0.1760398706386577
431,29.8253,106.4213,-0.1758739339863547
1071,47.664361,9.169289,-0.1748727172827896
549,28.9398,118.8692,-0.174665297206565
457,36.253,120.014,-0.1733756916780897
521,30.5944,114.3014,-0.1732171123727161
1150,51.799722,16.3175,-0.1730909723270119
1368,34.530716,-86.96754,-0.172446580079448
667,26.6027,106.7109,-0.1712652793854451
939,46.23451421,15.262476,-0.1709053226766293
1104,51.75816,10.61248,-0.1707971349022956
1139,50.66109467,14.04306316,-0.1703232422730033
161,35.7511,114.2956,-0.1692103446621776
1303,33.588547,-84.06961,-0.168570421440019
378,43.9166,125.3325,-0.16793358945022
1179,46.555842,26.926942,-0.1665535479432608
561,29.6547,116.0172,-0.1642582760798216
546,30.9285,113.9153,-0.1639814054494658
126,37.5433,121.3719,-0.1635219781574673
222,39.3522,112.4397,-0.1617724745276505
1083,40.314518,-3.716868,-0.1615108966915278
498,34.7178,113.7329,-0.1611925946201824
840,54.68611145,25.2108345,-0.1594174489396267
1344,41.84046,-72.01037,-0.1585369188059514
772,45.515278,10.219444,-0.1571303878233715
1197,44.429489,24.351389,-0.1562323527653749
714,53.134088,17.995712,-0.1556321361736667
459,31.656,120.734,-0.1534222851826518
1002,53.37287,-3.022722,-0.1511922499028876
533,30.5366,105.5861,-0.1499103593589236
219,35.5051,112.85,-0.1493319523613968
1341,29.625557,-95.26722,-0.1492076421491782
973,49.446,7.7673,-0.1491530395344257
332,45.6842,126.6206,-0.1473253319542928
957,47.0674,8.46333,-0.1460459164472
1377,43.97462,-70.12461,-0.1456390754011606
2,43.8306,126.555,-0.1433497922109929
178,44.2967,86.0497,-0.1433239726073477
1273,39.70595,-79.012,-0.1430338723528692
758,45.47833,9.23583,-0.1418677617416277
641,24.7791,113.6735,-0.1383652821852944
402,29.4906,106.6349,-0.1353328260373887
556,29.5698,115.9773,-0.1335867241796673
644,37.4658,118.5019,-0.1328260395775931
1381,38.548138,-82.73116,-0.130595750005272
540,28.2558,109.6414,-0.12949428193127
1023,47.44739,-0.550067,-0.129323371841779
1070,48.889039,8.665536,-0.1289504750592114
156,31.7643,116.4738,-0.1285808889989672
28,34.6886,112.494,-0.1283736620892199
301,34.7525,113.64164,-0.1277005543741662
875,40.641111,-8.100556,-0.1275832856136555
689,43.25055555,-2.155,-0.1262879518051581
558,29.7535,116.0721,-0.1255989752665844
530,31.2827,107.5277,-0.1252501339599572
197,38.2839,109.7289,-0.1246553656655848
215,40.761,107.4212,-0.1244163065124232
799,47.09436111,15.41511111,-0.1241679258804209
1148,45.1619,5.7356,-0.1236429867494776
1154,41.66638888,-4.715,-0.1204232838768082
525,37.5072,122.1067,-0.1202306339260842
1008,45.42009,4.395422,-0.1195470847885248
387,39.6334,118.1725,-0.1194514278028248
918,48.904228,11.948795,-0.1191667758953168
1123,45.714444,11.368611,-0.1182965612453931
1065,48.947611,13.420573,-0.1177396161738495
265,47.7412,128.9102,-0.1161151887829746
748,43.2941,-5.6796,-0.1158834923491499
1248,41.4271,-80.1451,-0.1133838769767197
7,44.561,129.61,-0.1128991428080596
963,49.462229,11.0248,-0.1117771589253979
566,28.0089,120.634,-0.1098124312146891
1382,38.06503,-84.49761,-0.1097984260511216
291,37.8195,112.57,-0.1094651608582452
692,47.660056,9.485675,-0.1084301715296359
269,39.6973,106.8174,-0.1079357155890122
1172,46.162556,-1.153603,-0.1079001337014808
1363,35.96497,-84.22317,-0.1071980970693266
261,46.6191,131.1652,-0.1066879448259378
675,48.962223,4.36,-0.1055803749664294
213,43.1713,124.4002,-0.1054349733652676
1137,44.82112,20.459113,-0.1046536290485792
391,38.8394,117.457,-0.1038845696644151
809,45.83611,8.80417,-0.103568507598097
1417,41.705227,-76.512726,-0.1035522781145269
287,33.9592,118.2442,-0.1029593726886641
43,36.1017,114.3551,-0.1019519202622748
753,42.33611,-3.63611,-0.1010384410887822
128,36.1937,117.1437,-0.1008209886364783
1189,46.1625,12.360833,-0.0993633275061086
160,35.9019,114.17,-0.0988546603241408
343,32.1028,118.9125,-0.0988522784052799
1445,35.988277,-77.5843,-0.0972871224113191
519,30.1383,104.6295,-0.0969791778728787
1132,49.165508,9.224786,-0.0938117148729004
1244,34.09396,-80.9623,-0.0917103332531076
777,46.13111418,14.99611517,-0.0904623988540888
791,56.00833511,21.88694763,-0.0904195912395253
595,34.4285,115.6702,-0.0899462876896078
95,36.1856,113.0844,-0.0893392064181474
36,34.493,109.4636,-0.0865034388506467
655,30.5767,104.0594,-0.0856914296248423
988,47.34414,0.653778,-0.0848867581787777
900,66.3217,29.40157,-0.0837210157942687
165,35.7609,115.0574,-0.083313756186627
482,31.5031,120.242,-0.0828577975478152
1183,51.303394,6.819887,-0.0819396344026133
102,36.0783,111.5531,-0.0809825658465415
85,34.2629,108.993,-0.0808559797660964
1436,28.332226,-82.30564,-0.0796921246092758
1102,50.010325,8.451527,-0.0796276815245349
79,35.0532,118.3429,-0.0794556589622098
348,32.0551,118.7538,-0.0758792091504567
992,47.538193,6.868361,-0.0757898974457203
1126,49.079012,19.3025249,-0.075107133676272
272,37.0886,114.4704,-0.0713777125469245
899,40.540351,-3.645253,-0.070552885243885
1127,45.5966,7.76643,-0.0698723833276562
904,50.78944397,14.08679867,-0.0690784152253535
217,39.3278,112.4072,-0.0676855958696477
827,45.193889,9.164722,-0.0676420420099575
951,47.4387,8.57012,-0.0659560677100833
413,28.7199,104.5742,-0.0658352025142524
105,37.8572,113.5758,-0.0639081896786416
954,67.878588,21.062962,-0.0635988345388402
1265,35.233475,-85.18158,-0.0623863301828526
1270,41.515053,-81.24991,-0.0620512378691157
27,40.8434,121.0533,-0.061958616858144
860,43.28334,5.511384,-0.0615313640632165
78,36.229,117.6795,-0.0613600581618764
153,32.8929,115.8277,-0.0588968369940076
1282,35.500103,-82.59986,-0.0583374024699885
1186,44.564972,27.366081,-0.0582830527363175
813,47.04735,16.07905,-0.0582582824007417
829,46.143173,-0.396042,-0.0576986354216258
917,47.72514,10.306561,-0.0576693260260709
349,45.7258,126.6411,-0.0576084364284051
1393,33.578335,-86.77389,-0.0572488204205388
306,39.9499,119.5897,-0.056753193190513
1454,39.96528,-76.69945,-0.0548080989628972
119,37.393,117.9776,-0.0541587617886445
835,48.39167,13.67085,-0.0538162403750122
1419,41.645382,-70.89751,-0.0531043158020967
277,39.5269,116.7244,-0.0511249291103486
24,41.2664,123.7992,-0.0501906951476342
317,36.6734,117.1265,-0.0501036571516004
236,32.8977,117.3145,-0.0478353151016226
430,29.3578,113.1094,-0.047273724060118
628,34.5023,109.4259,-0.0459352341900423
298,34.77134,113.65724,-0.0458928444761036
338,31.3708,120.641,-0.0457321515613609
876,44.99694,11.07083,-0.0443060693192236
283,33.6067,118.989,-0.0405924859588734
794,65.04338,25.4979,-0.037945546006291
1378,42.474644,-70.97082,-0.0377841606685188
475,29.3867,117.3102,-0.0362158538673355
151,30.9743,118.7385,-0.0360723478159217
282,30.1808,120.0883,-0.036011044466453
1016,42.42212,12.109196,-0.0343443609061722
720,47.3456,5.002377,-0.033195169240392
1176,44.825,11.649722,-0.0321224311142156
567,26.0746,119.317,-0.0313922973541103
1135,52.22174,-2.736665,-0.0303044214061994
744,43.34639,-4.06417,-0.0283955038751949
1199,43.650722,25.363583,-0.0274827426552169
1194,49.18742,6.910867,-0.0260188997599502
1418,45.49664,-122.602875,-0.0260112034869661
1049,50.877923,12.0749,-0.0259163132003778
653,29.6277,106.6556,-0.0259047221498568
1106,50.84971052,4.33410368,-0.0251366418437189
881,51.468662,5.47235,-0.0245264932762162
469,30.8388,106.1087,-0.0232138523266341
502,28.1322,113.0178,-0.0203866126643835
19,41.8822,123.9161,-0.0195899323663262
616,38.0378,114.5481,-0.0186631514237924
580,30.4519,114.8858,-0.0177190803858271
942,45.55879167,18.69876944,-0.0167402079878523
1093,49.107502,6.122775,-0.0154573294722437
239,46.6365,126.9785,-0.0144253513318258
485,31.0201,103.6202,-0.0140661240197484
1133,49.07655,8.40666,-0.0138860842942207
307,30.6189,114.282,-0.0132905038646052
593,33.3663,120.1544,-0.0125653981373854
252,45.1214,124.8006,-0.0120149705525891
31,34.3017,107.0708,-0.0115080909261217
490,36.864,118.78,-0.0109720414784454
1052,57.70902,11.970241,-0.0089728787431915
610,30.8955,120.0875,-0.0087501159324516
1252,42.416637,-83.90218,-0.0075199913110358
185,31.6908,113.3833,-0.00701879339946
844,64.244226,19.767238,-0.0061689252967245
180,36.1911,113.1569,-0.0060571796810975
428,30.7819,111.3275,-0.0056284795767714
998,48.173194,11.648036,-0.0051169121637817
101,36.2125,113.0886,-0.0019270790185978
352,32.1875,119.6707,-0.0016994727187864
634,36.6428,101.748,-0.0010664939730707
701,46.13167,9.56639,-0.0003264475337976
245,32.633,116.8281,0.0010875916407683
477,29.2617,117.1547,0.0019476779057628
981,50.731478,13.75145,0.0025515810202835
203,43.9311,116.0781,0.003499537117925
648,28.3611,112.9581,0.0041695679071708
550,30.3714,114.8989,0.005957815390724
1271,40.0877,-82.95977,0.0068299613249498
416,28.2264,117.0222,0.0077229378533168
945,48.27329,14.31479,0.0078059029375614
228,37.6982,112.6991,0.0093499659104045
1082,50.16443,9.399441,0.0101333752691158
152,32.2786,118.3244,0.0104131110045222
337,31.3097,120.669,0.0122970944806571
1055,49.73244858,13.40228081,0.0130498810996205
506,27.7344,109.1839,0.0132291269794226
111,42.2554,118.8788,0.0134042753838267
47,35.2127,113.2269,0.0134452120364913
334,31.2284,121.533,0.0135808107773343
909,49.41123199,14.67638874,0.0138872534707034
192,33.8715,109.9154,0.0141731445688085
922,47.649258,26.249011,0.0154651240995926
256,45.3001,130.9762,0.016633739954414
212,41.5646,120.4521,0.0169438586151527
870,52.800773,10.756733,0.019252456050548
1085,46.541047,24.559642,0.0209900167808061
464,31.354,119.818,0.0230300485754794
796,48.1061111,15.91944444,0.0231308656623484
471,29.7091,106.4522,0.0234032588012272
251,46.7975,130.3258,0.023450758004193
805,46.05184,11.45389,0.0239293575017184
1087,50.383217,8.060998,0.0241004415051621
168,37.9956,106.1856,0.0252903066446637
707,43.230297,0.062339,0.0274894155452323
1115,59.316007,18.057807,0.0276262280396683
159,30.6618,117.47,0.029842331370226
1284,32.535294,-93.74704,0.0312344976270551
172,42.9418,89.1904,0.0324272240964188
497,28.2597,112.9792,0.0330495359343515
1088,42.05134069,0.729555647,0.0331805687373834
360,40.7612,111.717,0.0352008150776368
693,43.30277777,-1.98444444,0.0356916974210675
1396,34.015434,-84.60742,0.0365704270101739
579,30.0003,120.5483,0.0370579566184252
296,40.8336,114.8883,0.037506142732658
1156,43.40444,-3.84194,0.0386829930869626
978,44.865555,-0.939444,0.0390848520214323
55,31.4668,104.6697,0.0397858854911864
594,34.6972,119.3581,0.0417404067197942
948,46.6775,12.972,0.042188896632336
230,35.0303,110.9686,0.0433707787124613
1105,59.399355,18.077416,0.0437005434183732
1164,43.675114,4.62921,0.0449215036246257
22,43.8622,126.54,0.0451633735040791
235,41.9419,126.4077,0.0512813100959351
534,28.2053,113.0792,0.0553774382841478
34,34.3622,107.2386,0.0571084379480864
702,60.37288,11.07407,0.0588029697405839
662,35.4887,112.8508,0.0589996392972845
15,43.8245,126.5052,0.0590162747173895
1192,42.40538,1.13,0.0596412271629131
784,55.072222,24.283894,0.0598624550406298
1238,40.6646,-3.7739,0.0602111251533989
237,50.2341,127.5144,0.0607910156323203
1430,38.85287,-77.63462,0.0629128261764351
458,31.381,120.999,0.0631022418398135
523,29.9775,102.9905,0.0632955230515977
142,32.395,111.0419,0.0636378015366951
908,49.73508453,16.03419685,0.0637892545614987
258,47.3416,130.2537,0.0641027954326732
367,45.7733,126.689,0.0644763268145061
928,51.5645,14.3764,0.0655257279759402
187,32.4287,105.8628,0.0660939063377965
394,39.1661,117.1444,0.0667055280443138
952,46.951,7.44087,0.0676232921142252
299,34.80246,113.67526,0.0678986388705421
454,29.6963,118.2903,0.0687412662154377
629,39.8261,109.9486,0.0689853663345798
651,23.1522,112.5544,0.0694577343617161
544,39.7443,98.5061,0.0700676673959658
421,27.8246,114.9231,0.0719074970082693
715,43.6287,0.179069,0.0723984261179083
216,41.7325,125.9446,0.0725887167833485
842,47.091111,17.901122,0.0728861003669106
1229,47.3815,8.56592,0.0729714203149443
281,37.8873,112.5139,0.073748715663666
315,31.8571,117.25,0.0753114143460795
347,32.0745,118.7794,0.0760295196608819
52,30.3197,112.2494,0.0790765654427236
445,27.6253,113.8493,0.0792481506275324
56,31.1208,104.4239,0.0819456467939131
609,23.7256,109.2203,0.083055166241823
136,34.4045,115.6458,0.0844197216042859
828,43.9275,12.224722,0.0847663009498759
1334,43.05235,-76.05921,0.0874666872278365
559,29.7046,115.9584,0.0893864935987035
94,35.0888,118.3956,0.0897048741776266
442,36.7729,119.1936,0.0899745594416156
515,26.8956,112.6211,0.0906288708882907
1146,49.514959,8.402331,0.0909649137156154
1374,42.19438,-72.555115,0.0932208037492112
588,35.5934,104.6194,0.0936517084865823
778,45.54301186,13.71352366,0.0941277113991509
920,49.869422,9.171544,0.0944419335627295
478,27.72,106.9178,0.0947167193792639
164,35.7636,115.0312,0.094747852825658
86,34.2173,108.9356,0.094819828559356
510,26.9056,112.5664,0.0949726354568503
612,24.6947,108.0497,0.0957114870902191
170,35.5461,106.6692,0.0968604892713841
786,46.80138889,13.49388889,0.0982962723887125
529,31.2132,107.4988,0.0987062433212025
158,33.8518,115.7789,0.0989520540901908
461,32.6524,117.0067,0.0994100607212328
1366,42.86183,-71.878624,0.1003840774513044
240,46.6528,126.964,0.1007522326018849
669,29.4251,113.1493,0.101013568673654
625,33.4022,120.118,0.1022020517814134
346,32.0309,118.8109,0.1026986213067192
379,30.6319,114.135,0.1027282616969665
1031,45.226667,11.665833,0.1049089905713395
1375,42.298492,-72.334076,0.1053126845744861
133,32.9917,112.5192,0.1053766135693643
179,44.3075,86.0697,0.1059091945927856
206,42.0224,121.6717,0.1070935014037796
1074,43.5512,-5.9197,0.1073129336105236
372,38.8661,121.5213,0.1092666827684173
933,46.401944,13.011111,0.1134148711911088
284,33.5039,119.135,0.1171205995309572
137,32.9771,113.9976,0.1176323623209315
520,30.1506,104.6356,0.1176809691394878
1343,41.78472,-72.63167,0.1177139526212459
565,26.1028,119.2984,0.1192168166583093
1143,52.411563,-1.560228,0.1198437029684572
382,39.9295,116.3392,0.1207085868357365
35,34.3617,108.7233,0.1265519941888328
1356,39.96111,-77.475555,0.1292266406580237
991,47.2474,6.015419,0.1302549027421796
114,37.4674,116.3032,0.1320690391391786
843,43.223044,27.587239,0.1323250809193696
740,45.474156,28.034406,0.1330868229138852
425,29.9572,121.713,0.1335646233223593
336,31.2472,120.561,0.1369651754447275
67,40.7094,122.2703,0.1403481553391347
143,32.6494,110.78,0.1429037235990807
808,48.782852,20.987197,0.1429132590287739
342,32.1065,118.8086,0.1432111844445197
668,26.5161,106.694,0.1433371581156182
333,45.7478,126.593,0.1434193158030327
64,40.6821,109.8538,0.1441075194057828
232,37.5211,111.1406,0.1453797910863538
647,36.8406,118.0253,0.1469068387158153
1072,49.634841,9.657919,0.1494175680572545
528,26.5892,104.8,0.1525811859321174
25,41.3472,123.8142,0.1525997994964197
247,30.9412,117.8177,0.1529370821975434
302,30.558,114.2529,0.1539963216223795
361,32.4625,119.9189,0.1581319672698516
435,29.355,113.2117,0.1607993340113482
313,31.7848,117.1959,0.1610069584576589
401,28.793,104.563,0.161969853316608
1003,48.77586,5.162789,0.1637396066852235
426,37.3753,97.3731,0.1664916070121722
614,32.1873,119.4424,0.1668712261056484
1441,31.188932,-85.423096,0.1682284915120245
1444,45.25928,-122.58815,0.1688465523333103
436,28.9703,111.6975,0.1688603856726529
176,41.1551,80.2613,0.1701877250776019
1405,43.577602,-116.178154,0.1718136418624067
321,36.6133,114.484,0.173034704001774
455,36.885,120.515,0.1739744752367842
1120,50.94535924,3.15240159,0.1750370738884935
41,35.0697,109.0697,0.1753351729417111
465,31.737,119.579,0.1770569368552183
331,31.5475,120.354,0.1820258220884546
446,27.6434,113.8385,0.1823818151415395
555,31.7231,118.5228,0.1834271730901858
358,41.6989,123.4231,0.1841941095693038
962,45.957778,12.618611,0.1869725572597312
139,30.2006,115.0817,0.1877736957021255
255,45.6077,122.7911,0.1881443490099642
630,27.9119,112.9074,0.189000123358261
268,30.6764,104.1419,0.1918435692120406
90,36.1031,103.631,0.1957248284491376
181,34.5538,105.8945,0.1984543918361695
354,41.7653,123.4114,0.1987439595844883
244,46.8032,130.3648,0.1991203115765706
1136,42.45639,14.23472,0.200808531819738
1173,50.900317,5.986853,0.2027720045173706
990,42.697918,9.446417,0.2038996843766094
209,42.3022,123.8139,0.2047535302232175
547,44.5782,129.6115,0.2061450760162489
84,30.6306,104.1122,0.2068912566169259
171,35.5307,106.7021,0.2071819294670467
932,43.322554,21.919025,0.2075299769573281
451,26.4365,106.6555,0.2081542841772625
903,50.37658691,13.32762241,0.2100412153103609
611,36.5482,104.1465,0.2101930170123653
93,34.9976,118.2794,0.2112962533284396
1017,53.187222,-6.121667,0.2122187643561377
4,47.3386,123.9488,0.2127126184677688
739,49.357861,6.73354,0.2154855303651928
69,40.6655,122.167,0.2167221970707177
541,27.7044,111.9892,0.2194336230524148
208,41.2495,123.1683,0.2199311602820855
1266,36.0388,-85.7331,0.2202893474287749
1225,41.31347521,2.013824628,0.22031680220973
802,49.119442,6.180833,0.22398907462597
1128,45.371944,11.841944,0.2266918342992119
522,36.1758,117.1089,0.2272021305987769
405,28.7562,104.639,0.2278449424380764
1171,43.5166,-5.6707,0.2280553800940771
1018,45.000278,9.009444,0.2283201634388743
883,50.736389,15.739722,0.230600646776867
731,45.0419,7.6259,0.2319186824097996
104,36.0714,111.5028,0.2325162661966945
756,43.16832,-2.63794,0.2344474152372755
666,26.5424,106.674,0.2367115214254483
193,30.0475,101.9603,0.2369566700552351
231,38.4519,112.7383,0.2377542608600318
106,37.8731,113.4894,0.2384795656129052
420,28.1136,116.9822,0.2390279664645967
376,43.8463,125.2841,0.2400488229395798
608,27.5444,109.9453,0.2401326402743716
874,45.60822,5.270872,0.2407896982341308
481,27.8403,112.9118,0.2408444485889446
924,49.544078,8.465281,0.2424863568136836
1331,41.058617,-74.25555,0.2443684183754311
267,46.8028,130.2751,0.2464738473882602
357,32.1328,119.4303,0.2486970526751321
1,41.1442,123.0485,0.2511441856223952
505,27.5721,109.5981,0.2514248345461642
660,36.1851,120.3905,0.2518272435564108
117,36.4372,115.9848,0.2534058600138859
592,34.1781,117.1694,0.2548691152719601
480,27.5002,114.0997,0.2559791186210961
6,47.2988,123.945,0.2560908115647711
229,35.0147,110.9956,0.2568756769044564
557,32.6389,110.7258,0.2570192946844341
645,36.7019,119.12,0.2629095310769789
408,27.0968,115.0093,0.2630092862347314
214,46.0656,122.0392,0.2642083063219578
48,33.742,113.3257,0.2643751699173461
636,23.4714,116.7519,0.2683195658390066
661,35.4828,112.8271,0.2717923064219377
1322,40.816,-73.902,0.2718276337134902
657,29.8279,106.3787,0.27241650177489
293,37.7394,112.5583,0.272477436064867
169,37.9251,102.6201,0.2736563787980926
259,47.3388,130.3114,0.2768899211069479
789,45.0249,7.6491,0.277016078682736
11,46.408,124.902,0.2774215931895025
1437,29.823318,-94.98379,0.2775358681801358
177,39.4467,76.0072,0.2776416582214607
741,59.4944458,25.9305687,0.2784348921000216
1400,30.439722,-84.34639,0.2785219084193145
1325,44.08747,-75.97316,0.2785728878085974
26,41.0879,121.1115,0.2794603427674048
418,28.2642,117.0564,0.2799744336779076
650,28.7728,104.6201,0.2824304269732214
1427,39.52508,-119.80772,0.2838282155301105
433,32.0931,118.6414,0.2856481759710069
305,39.9041,119.5251,0.2871448766034626
125,37.5639,121.2514,0.2873186386732462
57,31.1317,104.3826,0.2895622144432026
189,31.1986,107.5082,0.2901248529574248
665,31.751,119.579,0.2959247119456742
314,31.8707,117.2588,0.2961648213870428
591,36.61763,114.5129,0.2967425344439102
444,25.2697,110.2819,0.2982667195804064
538,28.2675,109.6958,0.3050187474844671
1453,32.41281,-86.2634,0.305673468378375
764,45.869995,1.31,0.3077919352819433
624,35.878,120.005,0.3090439295355318
1099,57.810833,15.564736,0.3105005078007472
399,29.4572,106.3754,0.3134218937380781
946,48.930932,21.913705,0.3137496132958995
8,44.5963,129.5904,0.3167793260631379
1140,50.68352509,14.04119492,0.3168473866371168
1241,35.507225,-82.96362,0.3193273318866894
384,40.135,116.6636,0.3196262644010283
344,34.2761,117.179,0.3214282853752526
1435,41.49212,-81.67845,0.3229941891682006
846,47.105278,17.556667,0.3240963750188644
154,32.8605,115.8554,0.3285630687083761
1415,30.419806,-91.182014,0.3292405929153688
131,33.6128,114.6613,0.3301716350670968
98,40.0917,113.3444,0.3349846064411652
345,34.2384,117.1918,0.3375699711837635
51,30.7856,106.1064,0.341811467710869
40,32.1059,114.1099,0.3458447129782357
751,49.259552,2.474397,0.3465335332924439
1170,43.5915,3.88681,0.3473414658713042
1118,50.65844442,5.627835291,0.3473807248179287
643,37.4442,118.5857,0.3475308007897746
226,39.9289,116.4174,0.3479542252776919
290,37.9854,112.549,0.3498872304256372
437,27.9153,113.0048,0.3532119181806104
100,36.1989,113.1031,0.3556999055219598
526,27.8851,102.2685,0.3571259869265219
148,33.5698,114.0261,0.3597518426975399
617,39.0845,117.1589,0.3597706802967317
1402,43.656765,-70.629135,0.3619654640773825
198,32.6939,109.0281,0.3622304446697827
507,27.2272,111.4328,0.3636244032405588
75,40.7136,120.9092,0.3640164831185832
351,32.4639,119.888,0.3641280496140871
572,38.4418,106.2266,0.3653703249376761
1224,53.74878,-0.341222,0.3653719961462824
1240,53.371306,-2.239218,0.3659027383284634
5,47.3227,123.9483,0.3659551871434478
878,43.293137,5.574184,0.3661605600919251
304,36.6116,114.5302,0.3675916328557057
392,39.0343,117.707,0.3683685381540901
427,30.6465,111.3549,0.3710154787478083
23,41.2864,123.7669,0.3726406542427024
1177,43.3665,-5.833,0.3739448089612802
1152,50.349608,18.236575,0.3759507127480865
202,41.2991,123.149,0.3818142272417831
312,31.3019,120.591,0.3823417576271326
12,46.586,125.153,0.3844249338755256
0,39.8784,116.3621,0.3880675003016242
626,34.3497,107.2058,0.3897061118914443
947,48.33472,16.729445,0.3905552166316453
371,43.8447,125.3863,0.3938538581760407
527,27.8914,102.237,0.3938982696928135
640,29.6815,115.9872,0.3950101326311664
227,37.7067,112.7249,0.3971092559947498
49,33.737,113.2919,0.399278938228972
70,40.0625,124.3303,0.4016580937676159
368,45.5419,126.979,0.4022279315948523
279,41.0026,117.9268,0.4027570916507839
524,29.9833,103.0111,0.4029303012673837
224,39.3197,112.4258,0.4049136071346311
551,33.015,114.0114,0.4068798495422888
1236,42.44,-2.239,0.4070652168148886
970,51.698954,7.122684,0.4072891996941438
324,40.8369,111.7516,0.4080123229974286
560,34.343,106.0055,0.4083225954610321
495,28.1944,113.0014,0.4092299195521489
1051,46.2311,6.07417,0.4130401387988482
141,30.2092,115.0307,0.4141414910687983
1129,51.49633,-0.460861,0.4153602292629112
107,37.8486,113.5819,0.4165415233343453
414,26.585,101.7169,0.4177304098623419
453,26.567,101.7227,0.4220165373500318
462,31.955,119.18,0.4221245009625684
570,27.9939,120.6748,0.4276264923754436
72,40.1461,124.3933,0.4277674465008986
496,26.5939,104.89,0.4312226649867777
207,41.1953,123.2,0.4327691088960362
1420,35.158688,-78.728035,0.432850556229266
140,30.2019,114.8988,0.4348947754988899
184,30.1256,104.6296,0.4377380348329867
1258,41.606663,-87.30494,0.4391125705845345
783,41.669172,13.674326,0.4394004780028884
316,31.7964,117.3027,0.4398866609234249
242,32.8911,117.4185,0.4405714023668992
1269,44.351696,-68.22698,0.448234066096357
76,40.7514,120.8392,0.449426168133631
1352,31.893913,-106.42583,0.450026566868222
135,32.9692,112.548,0.4507454519338624
328,31.1654,121.412,0.4525211111395034
350,31.7069,119.9468,0.453131042204918
200,30.6145,116.9896,0.454163931112541
1443,39.399837,-119.73961,0.454762964118052
341,34.5885,119.176,0.4563682513842018
99,40.0844,113.2711,0.4578123646174424
44,36.0681,114.361,0.462154563605812
1187,43.285,13.42861,0.4629532292699763
29,36.6028,109.4761,0.4641801134644298
1029,42.53417,12.52194,0.4661904507801568
150,33.5699,114.051,0.4678119522160668
190,31.2124,107.4644,0.4692872273450939
582,29.5462,103.7723,0.4705415665729003
115,34.7837,117.2852,0.4715946818114207
463,31.909,120.237,0.4718164409444724
1214,45.297325,27.949461,0.4740283137134207
1064,56.2904,8.4274,0.4752682154240321
424,33.774,113.182,0.4766664061969523
205,41.998,121.6094,0.4768279056444493
1335,42.09142,-77.20978,0.4803176783075314
443,49.2261,119.7594,0.4818170665139176
1320,40.136337,-111.6605,0.4825895691288847
396,39.6506,118.1705,0.4833228744640486
1086,50.13577,8.92157,0.4858927550603991
563,29.6038,115.9114,0.4879844853256918
