,lat,lon,Date_Mid_Senescence_Phase_1_aot40_r
515,26.8956,112.6211,-0.0565567593921952
552,28.6542,121.419,-0.0564352313923785
1384,42.334984,-89.03777,-0.0563074086952428
683,45.6725,12.238611,-0.0545925480666511
150,33.5699,114.051,-0.0545622586868684
1040,53.060045,8.916966,-0.0526185329099741
418,28.2642,117.0564,-0.0502224389183287
880,45.0028,7.8375,-0.0500831766532416
1180,56.15976,10.19364,-0.0485560634690057
1197,44.429489,24.351389,-0.0481373865475461
750,43.2757,-5.596,-0.0450784331081059
1131,46.112775,24.22805,-0.044615386177986
571,25.0492,101.538,-0.0443090899091232
521,30.5944,114.3014,-0.0442225303771513
816,49.211447,18.771215,-0.0439231985937817
327,31.1907,121.703,-0.0438879456954564
537,23.7233,114.6892,-0.0421064322828994
1178,40.39472222,-3.73194444,-0.039916692434527
616,38.0378,114.5481,-0.0369806724235746
1277,39.42689,-84.20077,-0.034526715321437
729,46.072224,5.820833,-0.0342758925467672
81,43.831,87.6432,-0.0331847937040178
1454,39.96528,-76.69945,-0.03259687993181
1121,50.85205095,4.347777506,-0.0324248945141474
358,41.6989,123.4231,-0.0323874280329961
270,37.7124,112.469,-0.0314708732286757
1066,45.263142,27.969506,-0.0273510108801633
752,45.3189,8.4024,-0.0269016747479673
826,45.1546,7.658,-0.0260145931766348
248,30.8792,117.7439,-0.0251813763348505
800,45.655,10.20083,-0.0246513038707442
600,26.5917,104.83,-0.023705727443147
1044,53.064262,14.285139,-0.0231211420939888
1060,46.564369,26.910667,-0.0223306544243341
1295,41.6175,-87.199165,-0.0222162891370472
527,27.8914,102.237,-0.0221436746055893
1216,51.54052,5.85307,-0.0214293243895974
193,30.0475,101.9603,-0.0198451239927411
1013,49.276386,2.482167,-0.0193432686486972
16,43.8358,126.5844,-0.019071192176802
294,30.7478,120.726,-0.0165023279607934
709,52.407578,20.955928,-0.0164810920045524
30,36.6106,109.5056,-0.0129249396601408
1177,43.3665,-5.833,-0.0112119205817072
232,37.5211,111.1406,-0.010601504385623
528,26.5892,104.8,-0.0101877371450489
596,33.965,118.283,-0.0098906733400779
1347,37.71325,-119.7062,-0.0093070992462797
234,42.8845,125.1358,-0.0091688702627483
1188,53.59617,8.09059,-0.0083878184865202
662,35.4887,112.8508,-0.0078980488510611
602,44.0114,87.2997,-0.00778402986382
1310,45.2384,-86.994,-0.0054503165445446
906,46.08253,10.95804,-0.0045983790533823
737,49.233464,6.987601,-0.0021544362657767
541,27.7044,111.9892,-0.0012717841602196
567,26.0746,119.317,-0.0006762503807312
898,47.737415,7.309075,0.001992326860823
857,47.430833,19.184175,0.0023420705505794
1253,48.41252,-92.82922,0.0025216421928509
572,38.4418,106.2266,0.0029255723180806
401,28.793,104.563,0.0040827821920235
1005,44.7037,8.0333,0.004372843041425
138,30.2313,115.0601,0.0045901342849754
561,29.6547,116.0172,0.0046035353601963
1357,42.14175,-80.03861,0.0054286540879322
881,51.468662,5.47235,0.0064699668947392
2,43.8306,126.555,0.0084189590001983
374,43.8805,125.3297,0.009189366308701
1312,32.364567,-88.73149,0.0113087096617092
404,24.8886,102.8204,0.0118239736660725
288,30.2692,120.1903,0.0129252588845328
744,43.34639,-4.06417,0.0133326930230068
1149,43.3094,-2.0109,0.0148040876849535
679,48.899233,9.172792,0.0153453934897507
1314,30.085262,-93.76134,0.0162621889671519
1426,30.848612,-85.60389,0.0171591835628727
1374,42.19438,-72.555115,0.0196967970490709
1012,46.137222,9.385,0.0209349150825815
1254,34.002747,-89.79919,0.0216560857344606
846,47.105278,17.556667,0.0221695743091713
650,28.7728,104.6201,0.0240145868576825
972,46.934128,26.38925,0.0270946114969326
52,30.3197,112.2494,0.0276143370179409
1330,40.92458,-75.06782,0.0279018030037246
923,51.054558,12.141322,0.0287814617781846
1053,50.125332,8.746343,0.0306182022375223
1359,40.46542,-79.960754,0.0318083159222705
472,35.176,113.2467,0.0344941764947072
341,34.5885,119.176,0.0345953556353998
1078,41.03028,21.33667,0.0372222486612103
329,31.3008,121.467,0.0376080183438222
480,27.5002,114.0997,0.0381163908041413
707,43.230297,0.062339,0.0385543606136271
184,30.1256,104.6296,0.038821554822836
1130,51.47707,0.317969,0.0390704126936636
1339,38.8577,-77.05922,0.0394611369587075
889,50.74823,2.25978,0.0403952381254172
758,45.47833,9.23583,0.0409694568429814
794,65.04338,25.4979,0.0416024730571243
402,29.4906,106.6349,0.0417660808717599
969,51.453459,6.86505,0.042302033901684
1229,47.3815,8.56592,0.0427717601588109
1351,29.733727,-95.25759,0.0430094374693107
894,50.159406,19.477464,0.0435666502878101
249,30.97,117.8483,0.0456493094439539
406,30.1819,120.2697,0.0461069115813196
14,31.6837,118.5092,0.0463924971375241
335,34.2778,117.2933,0.046902177296455
1219,47.60472222,15.67305556,0.0483212951707268
1206,45.238642,19.835704,0.0484509730727647
823,45.1763,7.7116,0.0486345765066335
775,46.06554495,14.51272032,0.0489901480264144
774,47.40555556,15.36083333,0.0509867080126962
762,45.158745,1.537222,0.052886897002059
647,36.8406,118.0253,0.0553010272837443
42,34.6258,112.4267,0.0556816267217348
956,44.9513,7.6362,0.0558947256225163
908,49.73508453,16.03419685,0.0563431086984794
1153,41.63528,-0.89361,0.0593424359929763
1099,57.810833,15.564736,0.0595540401720472
1349,43.1818,-87.901,0.0599768343527554
995,53.56414,9.967882,0.0619239658393648
1301,34.785217,-84.62643,0.0631060481600993
742,45.871406,22.908594,0.0641926118395811
1244,34.09396,-80.9623,0.0673984568513688
767,44.013056,12.42,0.0677531710743546
8,44.5963,129.5904,0.0681618805944151
593,33.3663,120.1544,0.0683274186478757
1154,41.66638888,-4.715,0.0701762587574012
174,42.8172,93.5128,0.0711045942589989
279,41.0026,117.9268,0.0713908753649793
934,47.5292,9.9267,0.071990813445023
316,31.7964,117.3027,0.0720354176376541
1419,41.645382,-70.89751,0.0750591349983522
1421,39.46048,-76.633545,0.0752147144449163
1220,43.25811,-2.97344,0.0758121930079703
633,36.5819,101.834,0.0775646339029698
3,47.3636,123.9305,0.0780775967517877
1223,47.0677,8.30068,0.0791795128320564
1045,41.932892,12.506947,0.0802343313538251
579,30.0003,120.5483,0.0806437047883607
813,47.04735,16.07905,0.0836463373295117
844,64.244226,19.767238,0.0872053459169942
868,47.739919,26.658519,0.0873424745510661
979,51.396095,12.234054,0.0875103103812839
428,30.7819,111.3275,0.087547519826678
211,41.5881,120.4318,0.0878748484161528
1142,46.632142,27.730886,0.0882980583738034
949,50.81487387,3.322494319,0.0886238812662017
167,30.4742,114.9028,0.0891845730079922
1084,52.25534,8.05286,0.0893842306076051
554,22.5545,114.1063,0.0901383594938025
584,41.7173,125.9358,0.0907457279048803
787,49.50504,5.97694,0.0909267655961169
25,41.3472,123.8142,0.0910073486045113
680,44.9089,8.2055,0.0923664271598293
1262,36.085506,-83.76481,0.0940149579441645
1215,53.694628,19.968892,0.0947776171754202
475,29.3867,117.3102,0.0961531308839568
1211,42.736572,11.87643,0.0970156804794698
338,31.3708,120.641,0.0973136558087277
819,45.6642,8.1598,0.097503045759506
996,49.32273,11.02792,0.0988036449671836
855,42.142889,24.765239,0.0994957492784874
1296,43.4351,-89.67979,0.1019043136635097
1117,51.0612777,3.77526239,0.103728121966687
581,42.0353,119.2658,0.1050472340205621
960,51.25210341,4.491362028,0.1061724851254082
838,45.1391,7.0501,0.1080084432601171
570,27.9939,120.6748,0.1084943724505482
1263,36.019184,-83.87381,0.1092735729686918
848,46.62936,14.28931,0.110493829897213
973,49.446,7.7673,0.1122122043134536
1143,52.411563,-1.560228,0.1133873401114828
440,29.3547,110.5594,0.113750215148929
1026,43.623608,1.438531,0.1140961850746442
886,53.246535,6.608937,0.1148483707574512
233,37.5136,111.1297,0.1149062825120084
454,29.6963,118.2903,0.1153696220194369
1267,35.85611,-78.574165,0.1169842916903151
706,42.09791019,1.848237224,0.117191176292472
154,32.8605,115.8554,0.1192919091119748
878,43.293137,5.574184,0.1194462769278922
646,36.6331,117.9592,0.120219083698514
333,45.7478,126.593,0.1208963256412204
896,43.1804,-2.2682,0.1212709943577755
655,30.5767,104.0594,0.1215121941406154
11,46.408,124.902,0.1226264521463951
925,52.99875,11.73846,0.1274304133063229
597,25.0441,101.5482,0.1274499789158663
1230,49.28222,4.051111,0.1284083549209176
654,28.4586,119.93,0.1289462325282099
1235,40.3597,-3.5429,0.1297824479008622
970,51.698954,7.122684,0.1299425192999524
1014,50.32276,3.39593,0.1300841012338221
1323,43.14618,-77.54817,0.1301451489529182
1126,49.079012,19.3025249,0.1318785079893776
1165,43.0819,-1.9127,0.1362654200391947
1335,42.09142,-77.20978,0.136691573754898
1252,42.416637,-83.90218,0.1367236486272987
51,30.7856,106.1064,0.1378668081660822
131,33.6128,114.6613,0.1384010609184366
494,25.7759,113.0348,0.1391289172675495
1251,35.59095,-78.4622,0.1391884815501885
120,36.8103,118.0414,0.1414311952520106
64,40.6821,109.8538,0.1435435560243904
1097,51.05833172,3.729298172,0.1439107019378218
1118,50.65844442,5.627835291,0.1451532110894664
432,29.7228,106.6263,0.1459977360240843
36,34.493,109.4636,0.146155107544004
386,40.217,116.2296,0.1461703525230875
1333,40.06483,-74.44405,0.1467471132890607
1409,43.54792,-96.70077,0.1477090561677299
1202,42.284,21.2738,0.1524803422605889
1311,40.712776,-81.598335,0.1542927685341295
585,31.2864,120.628,0.1543668803087676
398,29.7166,106.6205,0.1559952377564708
1350,42.51831,-89.06347,0.15651756405138
651,23.1522,112.5544,0.1566418336855071
968,50.889871,6.985074,0.157648091755138
263,46.5656,131.12,0.1582847076907917
1379,32.50996,-92.046196,0.158353311786825
223,39.3617,112.4575,0.1586886583902572
1256,39.48599,-87.40131,0.1615423302949726
506,27.7344,109.1839,0.1616403168343139
751,49.259552,2.474397,0.1630941234018089
507,27.2272,111.4328,0.1631616863983704
746,42.14326062,2.510206967,0.163335541192012
1308,42.5956,-87.88576,0.1633520762428408
875,40.641111,-8.100556,0.1650022394621444
383,39.9611,116.2878,0.1657677947654843
862,51.921389,4.401389,0.1658258237948039
548,28.9666,118.8709,0.168010968797913
415,28.9634,105.4324,0.1702381914548835
366,45.7667,126.635,0.1707466595716207
840,54.68611145,25.2108345,0.1711738444373026
319,38.9108,115.4713,0.1720504868721734
421,27.8246,114.9231,0.1726142196359812
1150,51.799722,16.3175,0.1730504898497251
226,39.9289,116.4174,0.1738668876215758
727,47.651725,23.570508,0.1759510459808599
902,45.038831,24.298631,0.1789502418520096
999,44.98375,26.015214,0.1789574965923356
82,43.8711,87.5525,0.1792860288674907
1043,45.411864,28.005967,0.1794133997551753
1146,49.514959,8.402331,0.1796713467794603
1237,41.9356664,2.238568301,0.1816573893168507
610,30.8955,120.0875,0.1830531114874642
378,43.9166,125.3325,0.1845103724280372
782,42.157856,11.908954,0.1847295151792506
399,29.4572,106.3754,0.1850680219107492
1182,51.839382,10.790143,0.1850854820339462
698,49.77012634,13.36822128,0.1882614807546221
23,41.2864,123.7669,0.1888424979840145
797,46.7675,15.956111,0.1895902023467431
717,43.404011,21.947746,0.1922774235892557
1140,50.68352509,14.04119492,0.1935765431948815
1403,29.939613,-89.92388,0.1961819485262582
349,45.7258,126.6411,0.197117370066138
689,43.25055555,-2.155,0.1979384879829444
518,29.5844,103.7627,0.1984638376202054
553,24.8978,118.5972,0.1998127101514013
1020,45.560556,11.539722,0.2011238427418741
422,32.0023,118.7752,0.2016950234272492
1070,48.889039,8.665536,0.2023282148544245
1280,41.420883,-82.095726,0.2040920837421683
71,40.1503,124.4256,0.2048445940949347
745,40.41666666,-0.24916666,0.2052661543099161
636,23.4714,116.7519,0.2053820328828519
1278,41.24045,-80.66272,0.2086867183227684
356,41.8411,123.5903,0.2086973303554976
883,50.736389,15.739722,0.2090138892928197
1007,48.9964,1.7033,0.2092083233904766
456,29.7178,118.327,0.2093643419235675
1367,41.3014,-72.90287,0.2094268576033461
430,29.3578,113.1094,0.210241244008208
1281,35.76541,-82.264946,0.2106763977374623
522,36.1758,117.1089,0.2110638886326987
821,45.1758,7.5602,0.2112879640877917
1018,45.000278,9.009444,0.2120286914837618
623,33.5828,114.0138,0.2125212858907471
1127,45.5966,7.76643,0.2146951674744844
1009,55.79216,-3.2429,0.2156531305198292
1289,35.379166,-82.7925,0.2171295706030826
1199,43.650722,25.363583,0.2188856271184071
1376,42.099697,-71.6194,0.2195466412212012
986,46.802376,4.417486,0.2206486709187737
524,29.9833,103.0111,0.2208548250322481
1134,45.736694,21.250808,0.221859333426228
1423,35.43477,-83.44213,0.2225721249068647
877,46.256617,26.792892,0.2238279359845739
904,50.78944397,14.08679867,0.2251677390966415
741,59.4944458,25.9305687,0.227050377693509
827,45.193889,9.164722,0.2290989522033781
811,43.39873,6.075611,0.2298016107473176
858,42.732292,23.310972,0.2309022799952313
1411,34.623238,-82.53206,0.2313466968175205
256,45.3001,130.9762,0.2314218379266919
33,34.3739,107.1186,0.2316095262917392
1375,42.298492,-72.334076,0.2329124590561899
102,36.0783,111.5531,0.2332888519321
425,29.9572,121.713,0.2342761106566043
1091,46.708333,14.891667,0.2352632811126224
669,29.4251,113.1493,0.2368833587226531
1187,43.285,13.42861,0.2390103810336441
1326,42.68075,-73.75733,0.240335353902
945,48.27329,14.31479,0.2415512890162869
1136,42.45639,14.23472,0.2425119862729052
147,30.9891,112.1969,0.2425652834600665
1404,39.99139,-75.08083,0.2445536364895598
1046,40.33639,-1.10667,0.2449035531256933
459,31.656,120.734,0.2452698495155784
714,53.134088,17.995712,0.2467792328027002
1265,35.233475,-85.18158,0.2498022256344563
788,47.541944,19.146122,0.2518677479514206
847,41.97833,21.47,0.2529226646653694
719,47.27476,4.099476,0.2533094872609621
955,47.4067,9.39438,0.2547245005757714
957,47.0674,8.46333,0.2548979669103993
468,47.8517,88.1264,0.256263648561809
784,55.072222,24.283894,0.2575661759244016
1064,56.2904,8.4274,0.2579693907877395
991,47.2474,6.015419,0.2605988056524287
441,29.5102,106.5777,0.260951251616947
144,32.5714,110.8839,0.2617553493126778
829,46.143173,-0.396042,0.2624394410675569
80,40.6532,109.8756,0.2637933731266933
1036,51.360755,9.271233,0.2646532956668021
987,49.052284,8.253538,0.2648711826984511
252,45.1214,124.8006,0.2660936399382129
1395,33.545277,-86.549164,0.266739216845845
613,30.7525,120.7846,0.2681864266059909
605,27.2442,111.5283,0.2684018441085593
300,34.81334,113.56746,0.2684939745351205
874,45.60822,5.270872,0.2692816948250091
1383,39.117218,-94.635605,0.2698603273029075
702,60.37288,11.07407,0.2710796004334823
5,47.3227,123.9483,0.2715755896031204
1001,47.73344,12.891241,0.2726087544525183
266,48.471,129.5029,0.2745899597056279
73,40.1092,124.3633,0.277156798875094
1168,43.79306,11.09778,0.2785699303295111
1169,45.84299,13.54308,0.2815020287841619
7,44.561,129.61,0.2820869125599481
1108,40.3419,-3.8337,0.286981933681112
598,26.4214,111.6156,0.2881537410994175
723,46.19583,6.240556,0.2902591562542952
478,27.72,106.9178,0.2932344019703438
971,49.438464,12.548869,0.2937983717020559
562,22.2281,113.299,0.2945072656311356
1390,38.65643,-90.19835,0.2953334741886902
1241,35.507225,-82.96362,0.2995478796773437
791,56.00833511,21.88694763,0.2999077770869187
1207,38.748611,-9.148889,0.3000731655611744
1120,50.94535924,3.15240159,0.3027485669322635
1434,43.68578,-74.98538,0.3049297631325091
405,28.7562,104.639,0.3079033182538191
24,41.2664,123.7992,0.3092026719184277
1294,44.735977,-68.67075,0.3092829434168716
538,28.2675,109.6958,0.3110186099391713
1292,35.320107,-97.4841,0.3120190723451406
190,31.2124,107.4644,0.313198025102718
629,39.8261,109.9486,0.3138717418344342
798,42.404687,12.857794,0.3140347550221193
1286,36.02661,-80.341965,0.31612807555104
31,34.3017,107.0708,0.318326708197962
467,29.334,120.04,0.3189002044288573
856,42.680558,23.296786,0.3222995157382998
854,42.666508,23.400164,0.3254595667151375
1348,34.454514,-94.143524,0.3266348284367937
95,36.1856,113.0844,0.3291106766930308
1238,40.6646,-3.7739,0.3291709798148336
413,28.7199,104.5742,0.3308023177202275
1305,46.0519,-89.654,0.3328884193538138
1446,43.670834,-110.59947,0.3340145027237787
1128,45.371944,11.841944,0.3344132429589121
443,49.2261,119.7594,0.3347044009368851
1313,38.86067,-90.10585,0.3354440063544262
639,33.3942,120.156,0.3356185714371784
1094,55.46333313,26.00416946,0.3370344294107863
229,35.0147,110.9956,0.3375770117553072
789,45.0249,7.6491,0.3388761050049476
111,42.2554,118.8788,0.339866666265653
1408,40.3663,-80.6158,0.34012078097451
216,41.7325,125.9446,0.3410534858047082
575,30.4576,106.6303,0.3433322495846768
653,29.6277,106.6556,0.3439044055059222
310,36.663,117.0495,0.3442961377146904
182,36.5446,104.1724,0.3443737333254985
873,55.39638901,10.38917255,0.3519950336782469
814,45.79728,3.113833,0.3522011463015824
783,41.669172,13.674326,0.3544456625538321
1442,32.52127,-84.94463,0.3545907659851221
525,37.5072,122.1067,0.3551914552498459
747,46.671307,5.556806,0.3576088866603633
1096,51.838221,5.856938,0.3578750392699041
595,34.4285,115.6702,0.3595847325598708
1157,47.594913,7.568175,0.3610082092095977
50,34.7752,111.1922,0.3615047814536229
703,50.02403641,15.76354885,0.3654283598206242
1371,27.189215,-81.34035,0.36643097986372
172,42.9418,89.1904,0.3665995866846233
258,47.3416,130.2537,0.3687760091178653
1184,51.525955,6.97688,0.3722093783550098
1101,42.056383,25.59345,0.3747584012844883
186,30.2981,109.4978,0.3782512138600407
493,31.9037,102.224,0.3787346148749497
317,36.6734,117.1265,0.379817161335499
1200,43.89555,25.956575,0.3798529661366805
360,40.7612,111.717,0.3803043869006455
1437,29.823318,-94.98379,0.3821661298344271
1407,41.965195,-87.87627,0.383286700190331
578,39.1067,117.1941,0.3835069686560087
59,30.8023,106.0789,0.3910387437917427
1325,44.08747,-75.97316,0.3922645405555938
1417,41.705227,-76.512726,0.3929565366500938
1061,50.048397,10.232076,0.3959158373526316
701,46.13167,9.56639,0.3972441663365651
1415,30.419806,-91.182014,0.4007768113262393
557,32.6389,110.7258,0.4041714833033971
1345,41.97639,-72.388054,0.4074635006615152
307,30.6189,114.282,0.4080557071046743
1236,42.44,-2.239,0.4106991507315272
910,49.20272446,16.61628723,0.4121646613549961
512,25.0925,104.9022,0.4149434189796501
1087,50.383217,8.060998,0.4154826795874219
861,46.765425,23.550258,0.4172429327619428
274,38.3254,116.8584,0.4178082027170129
57,31.1317,104.3826,0.4227009274528808
810,47.4885583,12.066633,0.4239281322612338
9,44.6075,129.6364,0.4254511968279886
84,30.6306,104.1122,0.426514754729649
569,26.8906,100.2203,0.4277850475472955
962,45.957778,12.618611,0.4278755963880155
696,49.91351318,14.7826252,0.4284601864596832
98,40.0917,113.3444,0.4334024071749662
837,44.73473,9.36693,0.4370232914667741
365,43.7783,125.245,0.4375795198041939
559,29.7046,115.9584,0.4399966594963349
1304,34.474525,-85.408844,0.4407132630511771
617,39.0845,117.1589,0.4495350671315014
13,46.6215,124.9042,0.4521999163587152
218,33.6406,114.6369,0.4523074298623247
529,31.2132,107.4988,0.4524729001731469
1272,40.084515,-82.81558,0.4543005143567967
485,31.0201,103.6202,0.4628059794480847
1247,35.0608,-83.4306,0.4641832760386974
864,42.90056,13.33667,0.4658198945812211
1307,43.7775,-91.2269,0.4728764860226851
872,50.654066,10.769534,0.4740563800971241
1327,40.8679,-73.87809,0.4747728577042598
931,50.12218857,14.46757793,0.4756044420031221
1156,43.40444,-3.84194,0.4783963556837636
247,30.9412,117.8177,0.4805231926680714
1300,33.43395,-84.16181,0.4808792724969605
851,43.126475,25.691211,0.4818987826585803
10,44.5462,129.6386,0.4822994310041508
460,31.882,120.55,0.4858506631698711
1299,63.7232,-148.9676,0.4875669499542139
523,29.9775,102.9905,0.4969208901432781
531,29.5822,105.0406,0.4984498832967436
1261,35.63348,-83.941605,0.5024914699711811
905,45.873889,10.1775,0.5031488761439991
644,37.4658,118.5019,0.5044205572662496
1147,52.115725,21.237297,0.5045418938305789
1212,42.36417,13.38306,0.5062586085301751
109,42.2816,118.9233,0.508127084089647
1129,51.49633,-0.460861,0.5096898707888166
845,47.561944,18.960008,0.5099837634914816
941,47.04027778,14.330725,0.5102209247633214
318,31.8403,117.1318,0.5103084465689028
237,50.2341,127.5144,0.5103909815179071
251,46.7975,130.3258,0.5109489279523176
1224,53.74878,-0.341222,0.5115846421576533
1074,43.5512,-5.9197,0.5126404037933754
1243,35.438557,-81.27675,0.5149567870400477
183,31.7275,113.3583,0.5163595180379654
1056,43.1788,-6.5527,0.5209195982532406
1344,41.84046,-72.01037,0.5283790104621383
792,45.760833,11.736667,0.5320885671418
1246,33.342224,-81.788734,0.5386181845687814
482,31.5031,120.242,0.5400825221350715
1288,30.229652,-90.96563,0.5411121871326522
954,67.878588,21.062962,0.541357559872489
498,34.7178,113.7329,0.5422482674521534
208,41.2495,123.1683,0.5438144609425711
547,44.5782,129.6115,0.5444652691415538
1189,46.1625,12.360833,0.546091608048256
320,38.8632,115.493,0.5529027931677836
72,40.1461,124.3933,0.5539315915985806
513,25.0992,104.8811,0.5564885410194538
1218,51.028931,7.004976,0.5575761365126801
731,45.0419,7.6259,0.5587490376301855
1227,41.636078,25.379683,0.5593098005315335
839,48.247222,20.616403,0.5619475722850915
371,43.8447,125.3863,0.5633144774092093
397,26.3003,106.805,0.56635997394338
835,48.39167,13.67085,0.5676462786384714
1201,41.15604,15.09675,0.5678663579941845
520,30.1506,104.6356,0.5690537976005279
665,31.751,119.579,0.5696485051598094
734,43.310833,-0.391111,0.5736908014883638
668,26.5161,106.694,0.5746082885870827
1285,30.700895,-91.05607,0.5757680450424878
950,50.46519216,3.939714326,0.5779229553192026
672,52.420319,16.877289,0.5785303489145227
1192,42.40538,1.13,0.5858469359214381
1006,51.27399,1.098061,0.5986566997733825
6,47.2988,123.945,0.5994743501566946
618,28.4436,117.9756,0.6027365117311819
265,47.7412,128.9102,0.6035786262497335
499,34.77172,113.73961,0.6075599283846812
213,43.1713,124.4002,0.6107298364848961
1402,43.656765,-70.629135,0.6160108452813157
937,57.8634,11.9216,0.6219021315013914
670,28.687,115.8518,0.6257413738252573
495,28.1944,113.0014,0.6331022508024865
1208,44.386558,23.733658,0.6341092547345882
530,31.2827,107.5277,0.6467189113654563
380,38.8639,115.5086,0.6509155011373687
728,49.442356,1.093789,0.6521071156884812
983,41.947654,12.533667,0.6521375990977792
41,35.0697,109.0697,0.655042363567895
1030,50.5976,-3.71651,0.661504923877888
55,31.4668,104.6697,0.6661929483269781
749,43.313,-7.6937,0.6686648998172618
1346,39.4125,-107.23056,0.67187349190456
214,46.0656,122.0392,0.6842191147609847
1337,38.20087,-77.37742,0.6860488548245439
608,27.5444,109.9453,0.6931923424354219
253,47.3086,130.2684,0.6991547166073452
1284,32.535294,-93.74704,0.7060358532122712
748,43.2941,-5.6796,0.7095547274966524
753,42.33611,-3.63611,0.7116253912561068
1193,42.39197569,2.842138412,0.7179353941275325
932,43.322554,21.919025,0.7182431353907242
1172,46.162556,-1.153603,0.7186771791496124
1160,42.36831811,1.776783258,0.7233019237867966
609,23.7256,109.2203,0.7285721940761324
21,41.3094,123.7169,0.7305886743244926
566,28.0089,120.634,0.7369831734210245
959,47.513333,21.624444,0.7483190154318274
1370,42.51334,-83.005974,0.7595923887194588
195,33.1138,107.0089,0.7609275627522848
1366,42.86183,-71.878624,0.7616473967312828
1388,37.70097,-94.03474,0.7623663422212426
479,27.7019,106.9242,0.7790864222370604
500,30.2798,109.4707,0.7811936768529019
1405,43.577602,-116.178154,0.7836235883616121
615,37.6828,112.7195,0.7859254528629637
505,27.5721,109.5981,0.7881760129818856
588,35.5934,104.6194,0.7985126352514403
1179,46.555842,26.926942,0.8101573923209396
29,36.6028,109.4761,0.8354308202016005
99,40.0844,113.2711,0.835824806068165
1031,45.226667,11.665833,0.836839961716612
199,30.2756,118.1371,0.8429743929349561
355,41.8467,123.4264,0.8572887345824689
487,46.098,85.6979,0.8718800288266352
235,41.9419,126.4077,0.8935329656140544
638,23.0822,114.4053,0.899677648335638
1203,40.71099,14.70244,0.9121044302400696
